Majority.protein.IDs	Gene.names	quantified	Potential.contaminant	Intensity_Ctrl_acetylated_1	Intensity_Ctrl_acetylated_2	Intensity_Ctrl_acetylated_3	Intensity_GFP_Atg8_acetylated_1	Intensity_GFP_Atg8_acetylated_2	Intensity_GFP_Atg8_acetylated_3	LFQIntensity_Ctrl_acetylated_1	LFQIntensity_Ctrl_acetylated_2	LFQIntensity_Ctrl_acetylated_3	LFQIntensity_GFP_Atg8_acetylated_1	LFQIntensity_GFP_Atg8_acetylated_2	LFQIntensity_GFP_Atg8_acetylated_3	ImputedIntensity_Ctrl_acetylated_1	ImputedIntensity_Ctrl_acetylated_2	ImputedIntensity_Ctrl_acetylated_3	ImputedIntensity_GFP_Atg8_acetylated_1	ImputedIntensity_GFP_Atg8_acetylated_2	ImputedIntensity_GFP_Atg8_acetylated_3	iBAQ_Ctrl_acetylated_1	iBAQ_Ctrl_acetylated_2	iBAQ_Ctrl_acetylated_3	iBAQ_GFP_Atg8_acetylated_1	iBAQ_GFP_Atg8_acetylated_2	iBAQ_GFP_Atg8_acetylated_3	razorUniqueCount_Ctrl_acetylated_1	razorUniqueCount_Ctrl_acetylated_2	razorUniqueCount_Ctrl_acetylated_3	razorUniqueCount_GFP_Atg8_acetylated_1	razorUniqueCount_GFP_Atg8_acetylated_2	razorUniqueCount_GFP_Atg8_acetylated_3	AveExpr_GFP_Atg8_acetylated__vs__Ctrl_acetylated	logFC_GFP_Atg8_acetylated__vs__Ctrl_acetylated	P.Value_GFP_Atg8_acetylated__vs__Ctrl_acetylated	adj.P.Val_GFP_Atg8_acetylated__vs__Ctrl_acetylated
P50107	GLO1																											1	0	1	0	1	0				
P51402	RPL37B			21.78157455201363	21.085336167897797	19.9871068750144	19.773714318417074	20.238969347872253	20.42207236507837													22.746091921878467	21.67139836315125	20.583035924316338	20.42960680148374	20.854968978068616	21.040205074974477	1	2	1	1	1	2				
P51862	ROM2	+		25.00762324868053	24.182545903305368	22.92165328577077	23.79846606588887	23.562265951983832	23.991908959856325	24.939119586650094	23.99859559425909	23.087319097059922	23.624457918233507	23.794027498947223	23.70332719353941	24.48806326414547	24.151470441505595	23.411688799946663	23.760358514535547	23.32488144840257	24.010384420153397	22.38717811782421	21.183645597837664	19.932619834351552	20.86939604823438	20.59330308145904	21.025079169031276	3	1	1	2	0	1	23.857807814781538	-0.31853270750206875	0.3577760135404486	0.9965342103788666
P52910	ACS2	+		23.29904657497292	22.594293505210615	23.033756698558335	22.59575214458596	23.460011740179876	21.890826384115663	21.782837481887597	20.89647912417852	21.38721825963733	20.892708226647464	21.793220280688427	20.599822787132894	21.331781159382974	21.049353971425024	21.71158796252407	21.028608822949504	21.324074230143776	20.906880013746882	21.804132326200456	20.720924081826773	21.170254129222972	20.792213009015324	21.616579751738943	20.04952747537447	1	3	4	3	4	2	21.225381026695374	-0.27772000883063797	0.2857624675169345	0.9965342103788666
P53008	CWH41																											1	0	0	0	1	0				
P53090	ARO8			21.805703336712547	21.144665710384334	20.81017550883815	21.08335011993631	21.732597853132365	21.018211726979104													20.770220706577383	19.730727905637792	19.406104558140086	19.73924260300297	20.348597483328728	19.63634443687521	1	0	1	1	1	0				
P53108	YIP5							20.722790857914905																		20.601824893945064		0	0	0	0	1	0				
P53111	ARI1			21.231102909489646	20.609353710299306	21.46819669170738	20.72578245462808	22.308682876337798	20.340623267419513													20.45865468518827	19.458450311386553	20.32716014684311	19.64470934352854	21.187716912367957	19.22179038314941	0	1	0	0	1	0				
P53184	PNC1	+		23.289740869816022	22.79407193442661	22.194750393025455	22.618828622550875	23.01424731788783	22.677070640211905	22.45894485689806	21.926131096946982	21.36046818984305	21.758790885678373	22.167492263365652	21.84698804763117	22.007888534393437	22.079005944193486	21.684837892729792	21.894691481980413	21.698346212821	22.15404527424516	23.379789121764716	22.505665011763927	21.91621032441125	22.4002519877014	22.755777830168054	22.420734232191872	2	2	1	2	2	2	21.919802556727216	-0.008216467423380891	0.96684795624635	0.9965342103788666
P53199	ERG26			22.065489108047128	21.60441070508653	21.652738427845218	21.926983258262737	22.460376650777203	21.39364560486203													21.445043977190807	20.605510399618826	20.663704976425997	20.997913240608245	21.49141378025241	20.426815814036978	0	0	1	1	0	0				
P53221	RPL26B	+		26.62488322947544	26.042748693708518	26.031175804785477	26.0870790058506	27.13216208013234	26.229190308603975	24.94748070410992	24.426416155483896	24.34349546809421	24.395202664985053	25.483281136916972	24.53960860321646	24.496424381605298	24.5792910027304	24.667865170980953	24.531103261287093	25.01413508637232	24.84666582983045	27.589400599340273	26.628810888961972	26.627104854087413	26.742971488917263	27.748161710328702	26.84732301850008	5	4	9	4	11	9	24.68924745546775	0.2161078740577409	0.20196419055948628	0.9965342103788666
P53252	PIL1	+		22.074839200235605	21.057056879253746	21.146784932532565	20.829782262987745	22.126401052466573	21.273783649843537	21.349176571396494	20.723919618925443	20.83424974751227		21.50024952197448	20.951129943125938	20.89812024889187	20.876794466171948	21.158619450399012	21.05249326536562	21.03110347142983	21.258187169739927	21.717428475213076	20.321190979619843	20.42078588694714	20.163746651167045	21.420472587775578	20.56998826485228	0	1	0	0	0	1	21.045886345333034	0.13608324702418173	0.48246218771966676	0.9965342103788666
P53261	NOP7			20.21070689235026	19.90192588064252	18.30217774524474	18.247103731227362		18.422798019883054													18.85329616732773	18.166059981008612	16.576178699659316	16.581068119406662		16.719002634891797	1	1	0	0	0	0				
P53278	YGR130C			18.92391535254315	17.514583695377894	20.77883721200111		21.63040978392974				20.486102020448545		21.044226137772302				20.810471723335286		20.57508008722765		17.11584321851106	15.328056386734422	18.60217675740612		19.473819910229174		0	0	1	0	2	0	20.69277590528147	-0.2353916361076358		
P53297	PBP1																											0	0	1	0	1	0				
P53301	CRH1	+		23.892120868570828	23.725649795595125	22.77519400581977	23.533827912282963	23.44076603174397	22.81680984548519	22.68642871345562	22.309523537844708	21.338236659741955	22.132282889864523	22.05626940754828	21.786791880453084	22.235372390950996	22.462398385091213	21.662606362628697	22.268183486166564	21.58712335700363	22.093849107067072	23.35413789790648	22.809211650319398	21.868622714592526	22.68722005482044	22.55426532141115	21.932442214852113	2	2	0	3	1	0	22.05158884815136	-0.13707372947787633	0.6433314399284726	0.9965342103788666
P53303	ZPR1				20.625688779733686		20.93541938864537																19.041825973544828		19.42138687026972			0	1	0	0	0	0				
P53312	LSC2			20.459806804722387		20.45714587927982	20.451954608579513	20.91843337694159	19.14203199810319													19.201931753250772		18.83068250724531	18.88545467030973	19.31204058580151	17.53777228666285	1	0	0	0	0	0				
P53335	PXR1	+		24.624744372949927	23.82379306850248	22.668290868525727	23.929256602377027	22.505568564317112	23.799206807322022	24.58285635509458	23.801547630875643	22.70182317098149	23.44894795645071	22.324422162814578	23.787010476554197	24.131800032589958	23.954422478122147	23.026192873868233	23.58484855275275	21.855276112269927	24.094067703168186	24.473784525394827	23.294378046335996	22.148742700407727	23.469671868023756	22.00609097709354	23.30186229979819	2	2	1	1	1	2	23.441101292128536	-0.5260743387964908	0.4332039354164076	0.9965342103788666
P53622	COP1	+		22.19895140065068	21.418632184142474	21.608647919568497	22.000021669651264	22.33948020553481	21.301893128007606				21.501658634512737	22.13854679970431		18.76152357382246	19.834672471134844	20.792950848343132	21.637559230814777	21.66940074915966	18.98408539485187	19.841540675628153	18.682766284508567	18.882648873983072	19.33398605783057	19.63355174084381	18.59809774301635	1	0	1	0	2	1	20.280032044687793	0.9672994938419599	0.3201250629676722	0.9965342103788666
P53691	CPR6	+		24.287823395169823	23.731360675314757	23.19871884814755	23.73607919850974	24.01108902274491	23.427691872579885	23.702891957569182	23.18379876254238	22.782922845364737	23.201726848444462	23.59632865811143	22.95333325416286	23.25183563506456	23.336673609788885	23.10729254825148	23.337627444746502	23.12718260756678	23.26039048077685	23.930412670147295	22.99549477568085	22.472719802562125	23.07004358668904	23.30516055805391	22.72389648758863	2	1	2	1	1	1	23.23683372103251	0.009799579995071639	0.9384409336371116	0.9965342103788666
P53723	YNR021W			21.264770443003798																		20.290688357532776						1	0	0	0	0	0				
P53733	RSM19			27.656549466253498	26.875444547294503	26.637388042231994	27.02782483429023	27.020189980985815	26.92143532724087													28.621066836118334	27.461506742547957	27.23331709153393	27.68371731735689	27.636189611182182	27.539568037136977	1	1	1	1	1	1				
P53834	HCH1	+		22.451605670592276	22.17494609651838	21.79979404884396	22.275241311489815	22.787591743145757	21.922956173325137	21.699524670813613	21.459045074937425	21.088348623886514	21.57138010259128	22.077344972074563	21.18030710496472	21.24846834830899	21.61191992218393	21.412718326773255	21.70728069889332	21.60819892152991	21.487364331578707	22.6791574462909	22.024042697605626	21.658757503979693	22.194168200390273	22.666625779175913	21.80412328905504	1	1	1	0	1	0	21.51265842487802	0.1765791182452503	0.33313324581994413	0.9965342103788666
P53852	YNL247W	+		21.908157005991345	21.047200146855367	20.10330292179298	20.987306347310703	21.664151458472205	20.475784680113122	21.144012153223656	20.430285722238512			21.017003559641925		20.692955830719033	20.583160569485017	18.87124254387894	20.27574558684142	20.547857509097273	19.573244008801318	19.96578378024766	18.726371746500302	17.7923413754864	18.736308234768845	19.37326049306005	18.18702679440071	0	1	0	0	0	1	20.090701008137167	0.08316272021901128	0.8904640080945456	0.9965342103788666
P53855	ATG2	+		28.954715781988593	28.414019750134234	24.264559000100398	29.228368369641966	23.716900764833493	24.471957955229826	26.812461718034797	26.266075777997806	22.329136903066946	27.10636625064199	21.981407432542156	22.874675982578715	26.361405395530173	26.41895062524431	22.653506605953687	27.24226684694403	21.512261381997504	23.181733209192704	26.1466436479565	25.227492441490764	21.087898545505407	26.1116713488117	20.560310891132932	21.317501161229004	28	26	0	35	0	0	24.561687344143735	-1.165867062864642	0.5236057533635454	0.9965342103788666
P53889	FMP41																											0	0	0	1	0	0				
P53912	YNL134C			22.182062706688107	20.961396348085124	20.78305058127449	21.222694214407124	21.56778984005201														21.64407973602376	20.044958202809397	19.876479290047246	20.376086356944604	20.681289129719193		1	1	0	0	1	0				
P53927	NOP15			19.638678072859157	18.1690192170348	19.013093362573905	18.354049175518853	18.819652780004905														20.380803021387543	18.53268899095181	19.386629990539394	18.787549237249067	19.213259988864824		0	0	0	0	1	0				
P53981	PYP1	+		22.0514081093353	21.254516289210464	20.745243307520557	21.106340441352213	21.65438307185249	21.124329472995047	21.708795863571478	20.72829082000791		20.607542894749496	21.08666222402477	20.696832572803103	21.257739541066854	20.881165667254415	20.149502858081085	20.743443491051536	20.61751617348012	21.00388979941709	21.793533057863684	20.61818606312747	20.118779935486046	20.539840503082427	21.047990280712405	20.520069761554705	1	1	1	0	0	0	20.775542921725183	0.025480465848794154	0.9406957682118839	0.9965342103788666
